2020-03-03 16:26:52,088 Time, PID, Interaction Style, Mode, Event-type, ID, Alive?, Center
2020-03-03 16:33:24,844 P4, SM, Group, Movement, 0, True, (805, 890)
2020-03-03 16:33:24,877 P4, SM, Group, Movement, 0, True, (805, 891)
2020-03-03 16:33:24,911 P4, SM, Group, Movement, 0, True, (804, 894)
2020-03-03 16:33:24,944 P4, SM, Group, Movement, 0, True, (802, 893)
2020-03-03 16:33:24,977 P4, SM, Group, Movement, 0, True, (804, 896)
2020-03-03 16:33:25,010 P4, SM, Group, Movement, 0, True, (800, 900)
2020-03-03 16:33:25,043 P4, SM, Group, Death, 0, False, (-500, -500)
2020-03-03 16:33:25,909 P4, SM, Group, Switch, 0, False, (-500, -500)
2020-03-03 16:33:25,909 P4, SM, Drag, Switch, 0, False, (-500, -500)
2020-03-03 16:33:26,339 P4, SM, Drag, Switch, 0, False, (-500, -500)
2020-03-03 16:33:26,341 P4, SM, Highlight, Switch, 0, False, (-500, -500)
2020-03-03 16:33:27,415 P4, SM, Highlight, Movement, 0, True, (-500, -500)
2020-03-03 16:33:27,448 P4, SM, Highlight, Movement, 0, True, (597, 360)
2020-03-03 16:33:27,480 P4, SM, Highlight, Movement, 0, True, (594, 358)
2020-03-03 16:33:27,514 P4, SM, Highlight, Movement, 0, True, (593, 356)
2020-03-03 16:33:27,547 P4, SM, Highlight, Death, 0, False, (-500, -500)
2020-03-03 16:33:27,778 P4, SM, Highlight, Movement, 0, True, (-500, -500)
2020-03-03 16:33:27,811 P4, SM, Highlight, Movement, 0, True, (342, 379)
2020-03-03 16:33:27,845 P4, SM, Highlight, Movement, 0, True, (326, 370)
2020-03-03 16:33:27,878 P4, SM, Highlight, Death, 0, False, (-500, -500)
2020-03-03 16:33:28,080 P4, SM, Highlight, Movement, 0, True, (-500, -500)
2020-03-03 16:33:28,113 P4, SM, Highlight, Movement, 0, True, (118, 391)
2020-03-03 16:33:28,147 P4, SM, Highlight, Movement, 0, True, (116, 384)
2020-03-03 16:33:28,184 P4, SM, Highlight, Death, 0, False, (-500, -500)
2020-03-03 16:33:28,531 P4, SM, Highlight, Movement, 0, True, (-500, -500)
2020-03-03 16:33:28,567 P4, SM, Highlight, Death, 0, False, (-500, -500)
2020-03-03 16:33:29,010 P4, SM, Highlight, Movement, 0, True, (-500, -500)
2020-03-03 16:33:29,011 P4, SM, Highlight, Movement, 0, True, (859, 126)
2020-03-03 16:33:29,043 P4, SM, Highlight, Movement, 0, True, (862, 126)
2020-03-03 16:33:29,077 P4, SM, Highlight, Movement, 0, True, (860, 124)
2020-03-03 16:33:29,110 P4, SM, Highlight, Death, 0, False, (-500, -500)
2020-03-03 16:33:29,542 P4, SM, Highlight, Movement, 0, True, (-500, -500)
2020-03-03 16:33:29,575 P4, SM, Highlight, Movement, 0, True, (1350, 148)
2020-03-03 16:33:29,608 P4, SM, Highlight, Death, 0, False, (-500, -500)
2020-03-03 16:33:30,071 P4, SM, Highlight, Movement, 0, True, (-500, -500)
2020-03-03 16:33:30,104 P4, SM, Highlight, Movement, 0, True, (1379, 370)
2020-03-03 16:33:30,105 P4, SM, Highlight, Movement, 0, True, (1380, 369)
2020-03-03 16:33:30,138 P4, SM, Highlight, Death, 0, False, (-500, -500)
2020-03-03 16:33:31,035 P4, SM, Highlight, Movement, 0, True, (-500, -500)
2020-03-03 16:33:31,068 P4, SM, Highlight, Movement, 0, True, (356, 118)
2020-03-03 16:33:31,101 P4, SM, Highlight, Movement, 0, True, (356, 114)
2020-03-03 16:33:31,134 P4, SM, Highlight, Movement, 0, True, (356, 113)
2020-03-03 16:33:31,167 P4, SM, Highlight, Death, 0, False, (-500, -500)
2020-03-03 16:33:32,495 P4, SM, Highlight, Switch, 0, False, (-500, -500)
2020-03-03 16:33:32,495 P4, SM, Drag, Switch, 0, False, (-500, -500)
2020-03-03 16:33:32,971 P4, SM, Drag, Switch, 0, False, (-500, -500)
2020-03-03 16:33:32,971 P4, SM, Group, Switch, 0, False, (-500, -500)
2020-03-03 16:33:34,247 P4, SM, Group, Movement, 0, True, (-500, -500)
2020-03-03 16:33:34,280 P4, SM, Group, Movement, 0, True, (1320, 291)
2020-03-03 16:33:34,313 P4, SM, Group, Movement, 0, True, (1320, 290)
2020-03-03 16:33:34,347 P4, SM, Group, Movement, 0, True, (1322, 289)
2020-03-03 16:33:34,381 P4, SM, Group, Movement, 0, True, (1320, 290)
2020-03-03 16:33:34,415 P4, SM, Group, Movement, 0, True, (1320, 290)
2020-03-03 16:33:34,449 P4, SM, Group, Movement, 0, True, (1320, 288)
2020-03-03 16:33:34,482 P4, SM, Group, Movement, 0, True, (1320, 288)
2020-03-03 16:33:34,515 P4, SM, Group, Movement, 0, True, (1318, 288)
2020-03-03 16:33:34,551 P4, SM, Group, Movement, 0, True, (1314, 288)
2020-03-03 16:33:34,584 P4, SM, Group, Movement, 0, True, (1310, 289)
2020-03-03 16:33:34,617 P4, SM, Group, Movement, 0, True, (1302, 290)
2020-03-03 16:33:34,650 P4, SM, Group, Movement, 0, True, (1294, 290)
2020-03-03 16:33:34,683 P4, SM, Group, Movement, 0, True, (1285, 291)
2020-03-03 16:33:34,716 P4, SM, Group, Movement, 0, True, (1280, 296)
2020-03-03 16:33:34,749 P4, SM, Group, Movement, 0, True, (1276, 296)
2020-03-03 16:33:34,782 P4, SM, Group, Movement, 0, True, (1268, 296)
2020-03-03 16:33:34,815 P4, SM, Group, Movement, 0, True, (1262, 296)
2020-03-03 16:33:34,848 P4, SM, Group, Movement, 0, True, (1251, 294)
2020-03-03 16:33:34,889 P4, SM, Group, Movement, 0, True, (1241, 290)
2020-03-03 16:33:34,923 P4, SM, Group, Movement, 0, True, (1234, 288)
2020-03-03 16:33:34,957 P4, SM, Group, Movement, 0, True, (1223, 282)
2020-03-03 16:33:34,993 P4, SM, Group, Movement, 0, True, (1221, 279)
2020-03-03 16:33:35,028 P4, SM, Group, Movement, 0, True, (1205, 277)
2020-03-03 16:33:35,063 P4, SM, Group, Movement, 0, True, (1191, 278)
2020-03-03 16:33:35,099 P4, SM, Group, Movement, 0, True, (1184, 280)
2020-03-03 16:33:35,135 P4, SM, Group, Movement, 0, True, (1169, 282)
2020-03-03 16:33:35,169 P4, SM, Group, Movement, 0, True, (1159, 286)
2020-03-03 16:33:35,206 P4, SM, Group, Movement, 0, True, (1145, 293)
2020-03-03 16:33:35,240 P4, SM, Group, Movement, 0, True, (1129, 301)
2020-03-03 16:33:35,241 P4, SM, Group, Movement, 0, True, (1116, 313)
2020-03-03 16:33:35,275 P4, SM, Group, Movement, 0, True, (1088, 325)
2020-03-03 16:33:35,341 P4, SM, Group, Movement, 0, True, (1069, 339)
2020-03-03 16:33:35,378 P4, SM, Group, Movement, 0, True, (1063, 342)
2020-03-03 16:33:35,379 P4, SM, Group, Movement, 0, True, (1046, 350)
2020-03-03 16:33:35,444 P4, SM, Group, Movement, 0, True, (1028, 354)
2020-03-03 16:33:35,477 P4, SM, Group, Movement, 0, True, (1008, 361)
2020-03-03 16:33:35,510 P4, SM, Group, Movement, 0, True, (986, 372)
2020-03-03 16:33:35,544 P4, SM, Group, Death, 0, False, (-500, -500)
2020-03-03 16:33:35,613 P4, SM, Group, Movement, 0, True, (-500, -500)
2020-03-03 16:33:35,647 P4, SM, Group, Movement, 0, True, (931, 387)
2020-03-03 16:33:35,682 P4, SM, Group, Movement, 0, True, (926, 385)
2020-03-03 16:33:35,715 P4, SM, Group, Movement, 0, True, (926, 386)
2020-03-03 16:33:35,749 P4, SM, Group, Movement, 0, True, (924, 386)
2020-03-03 16:33:35,782 P4, SM, Group, Movement, 0, True, (924, 386)
2020-03-03 16:33:35,815 P4, SM, Group, Movement, 0, True, (924, 386)
2020-03-03 16:33:35,848 P4, SM, Group, Movement, 0, True, (928, 390)
2020-03-03 16:33:35,882 P4, SM, Group, Movement, 0, True, (930, 391)
2020-03-03 16:33:35,915 P4, SM, Group, Movement, 0, True, (937, 396)
2020-03-03 16:33:35,948 P4, SM, Group, Movement, 0, True, (941, 398)
2020-03-03 16:33:35,981 P4, SM, Group, Movement, 0, True, (946, 398)
2020-03-03 16:33:36,018 P4, SM, Group, Movement, 0, True, (948, 398)
2020-03-03 16:33:36,053 P4, SM, Group, Movement, 0, True, (953, 402)
2020-03-03 16:33:36,088 P4, SM, Group, Movement, 0, True, (958, 402)
2020-03-03 16:33:36,122 P4, SM, Group, Movement, 0, True, (962, 402)
2020-03-03 16:33:36,156 P4, SM, Group, Movement, 0, True, (967, 404)
2020-03-03 16:33:36,192 P4, SM, Group, Movement, 0, True, (977, 405)
2020-03-03 16:33:36,227 P4, SM, Group, Movement, 0, True, (986, 406)
2020-03-03 16:33:36,262 P4, SM, Group, Movement, 0, True, (992, 408)
2020-03-03 16:33:36,296 P4, SM, Group, Movement, 0, True, (1000, 412)
2020-03-03 16:33:36,331 P4, SM, Group, Death, 0, False, (-500, -500)
2020-03-03 16:33:36,402 P4, SM, Group, Movement, 0, True, (-500, -500)
2020-03-03 16:33:36,439 P4, SM, Group, Movement, 0, True, (1022, 431)
2020-03-03 16:33:36,475 P4, SM, Group, Movement, 0, True, (1029, 440)
2020-03-03 16:33:36,512 P4, SM, Group, Movement, 0, True, (1037, 444)
2020-03-03 16:33:36,546 P4, SM, Group, Movement, 0, True, (1048, 452)
2020-03-03 16:33:36,582 P4, SM, Group, Movement, 0, True, (1056, 458)
2020-03-03 16:33:36,615 P4, SM, Group, Movement, 0, True, (1061, 470)
2020-03-03 16:33:36,651 P4, SM, Group, Movement, 0, True, (1068, 474)
2020-03-03 16:33:36,686 P4, SM, Group, Movement, 0, True, (1076, 484)
2020-03-03 16:33:36,719 P4, SM, Group, Movement, 0, True, (1082, 492)
2020-03-03 16:33:36,752 P4, SM, Group, Movement, 0, True, (1090, 498)
2020-03-03 16:33:36,787 P4, SM, Group, Movement, 0, True, (1099, 506)
2020-03-03 16:33:36,787 P4, SM, Group, Movement, 0, True, (1106, 514)
2020-03-03 16:33:36,819 P4, SM, Group, Movement, 0, True, (1114, 520)
2020-03-03 16:33:36,853 P4, SM, Group, Movement, 0, True, (1117, 527)
2020-03-03 16:33:36,886 P4, SM, Group, Movement, 0, True, (1124, 527)
2020-03-03 16:33:36,919 P4, SM, Group, Movement, 0, True, (1128, 531)
2020-03-03 16:33:36,952 P4, SM, Group, Movement, 0, True, (1132, 535)
2020-03-03 16:33:36,985 P4, SM, Group, Movement, 0, True, (1135, 542)
2020-03-03 16:33:37,019 P4, SM, Group, Movement, 0, True, (1136, 543)
2020-03-03 16:33:37,052 P4, SM, Group, Movement, 0, True, (1142, 550)
2020-03-03 16:33:37,085 P4, SM, Group, Movement, 0, True, (1146, 558)
2020-03-03 16:33:37,118 P4, SM, Group, Movement, 0, True, (1149, 565)
2020-03-03 16:33:37,151 P4, SM, Group, Movement, 0, True, (1153, 573)
2020-03-03 16:33:37,184 P4, SM, Group, Movement, 0, True, (1158, 579)
2020-03-03 16:33:37,218 P4, SM, Group, Movement, 0, True, (1166, 586)
2020-03-03 16:33:37,251 P4, SM, Group, Movement, 0, True, (1168, 590)
2020-03-03 16:33:37,284 P4, SM, Group, Movement, 0, True, (1174, 598)
2020-03-03 16:33:37,317 P4, SM, Group, Movement, 0, True, (1181, 608)
2020-03-03 16:33:37,351 P4, SM, Group, Movement, 0, True, (1186, 615)
2020-03-03 16:33:37,351 P4, SM, Group, Movement, 0, True, (1192, 626)
2020-03-03 16:33:37,417 P4, SM, Group, Movement, 0, True, (1196, 636)
2020-03-03 16:33:37,450 P4, SM, Group, Movement, 0, True, (1203, 641)
2020-03-03 16:33:37,483 P4, SM, Group, Movement, 0, True, (1208, 652)
2020-03-03 16:33:37,516 P4, SM, Group, Movement, 0, True, (1220, 670)
2020-03-03 16:33:37,549 P4, SM, Group, Movement, 0, True, (1223, 679)
2020-03-03 16:33:37,581 P4, SM, Group, Movement, 0, True, (1228, 682)
2020-03-03 16:33:37,615 P4, SM, Group, Movement, 0, True, (1232, 689)
2020-03-03 16:33:37,648 P4, SM, Group, Movement, 0, True, (1240, 698)
2020-03-03 16:33:37,682 P4, SM, Group, Movement, 0, True, (1246, 708)
2020-03-03 16:33:37,715 P4, SM, Group, Movement, 0, True, (1250, 720)
2020-03-03 16:33:37,748 P4, SM, Group, Movement, 0, True, (1254, 729)
2020-03-03 16:33:37,781 P4, SM, Group, Movement, 0, True, (1257, 739)
2020-03-03 16:33:37,813 P4, SM, Group, Movement, 0, True, (1264, 752)
2020-03-03 16:33:37,847 P4, SM, Group, Movement, 0, True, (1266, 756)
2020-03-03 16:33:37,880 P4, SM, Group, Movement, 0, True, (1273, 770)
2020-03-03 16:33:37,881 P4, SM, Group, Movement, 0, True, (1278, 786)
2020-03-03 16:33:37,914 P4, SM, Group, Movement, 0, True, (1286, 800)
2020-03-03 16:33:37,947 P4, SM, Group, Movement, 0, True, (1293, 819)
2020-03-03 16:33:37,980 P4, SM, Group, Movement, 0, True, (1302, 832)
2020-03-03 16:33:38,013 P4, SM, Group, Death, 0, False, (-500, -500)
2020-03-03 16:33:38,079 P4, SM, Group, Movement, 0, True, (-500, -500)
2020-03-03 16:33:38,112 P4, SM, Group, Death, 0, False, (-500, -500)
2020-03-03 16:33:39,579 P4, SM, Group, Switch, 0, False, (-500, -500)
2020-03-03 16:33:39,579 P4, SM, Drag, Switch, 0, False, (-500, -500)
2020-03-03 16:33:40,589 P4, SM, Drag, Movement, 0, True, (830, 886)
2020-03-03 16:33:40,627 P4, SM, Drag, Movement, 0, True, (830, 886)
2020-03-03 16:33:40,660 P4, SM, Drag, Movement, 0, True, (828, 886)
2020-03-03 16:33:40,695 P4, SM, Drag, Movement, 0, True, (830, 887)
2020-03-03 16:33:40,728 P4, SM, Drag, Death, 0, False, (-500, -500)
2020-03-03 16:33:41,460 P4, SM, Drag, Movement, 0, True, (854, 876)
2020-03-03 16:33:41,493 P4, SM, Drag, Movement, 0, True, (854, 876)
2020-03-03 16:33:41,526 P4, SM, Drag, Movement, 0, True, (856, 874)
2020-03-03 16:33:41,559 P4, SM, Drag, Movement, 0, True, (858, 870)
2020-03-03 16:33:41,591 P4, SM, Drag, Death, 0, False, (-500, -500)
2020-03-03 16:33:42,787 P4, SM, Drag, Switch, 0, False, (-500, -500)
2020-03-03 16:33:42,788 P4, SM, Highlight, Switch, 0, False, (-500, -500)
2020-03-03 16:33:43,722 P4, SM, Highlight, Movement, 0, True, (-500, -500)
2020-03-03 16:33:43,756 P4, SM, Highlight, Movement, 0, True, (862, 855)
2020-03-03 16:33:43,789 P4, SM, Highlight, Movement, 0, True, (860, 854)
2020-03-03 16:33:43,822 P4, SM, Highlight, Movement, 0, True, (862, 856)
2020-03-03 16:33:43,856 P4, SM, Highlight, Movement, 0, True, (862, 856)
2020-03-03 16:33:43,889 P4, SM, Highlight, Death, 0, False, (-500, -500)
2020-03-03 16:33:46,353 P4, SM, Highlight, Movement, 0, True, (-500, -500)
2020-03-03 16:33:46,387 P4, SM, Highlight, Movement, 0, True, (108, 392)
2020-03-03 16:33:46,421 P4, SM, Highlight, Movement, 0, True, (106, 390)
2020-03-03 16:33:46,454 P4, SM, Highlight, Movement, 0, True, (105, 389)
2020-03-03 16:33:46,490 P4, SM, Highlight, Movement, 0, True, (109, 390)
2020-03-03 16:33:46,523 P4, SM, Highlight, Death, 0, False, (-500, -500)
2020-03-03 16:33:46,966 P4, SM, Highlight, Movement, 0, True, (-500, -500)
2020-03-03 16:33:47,003 P4, SM, Highlight, Movement, 0, True, (112, 662)
2020-03-03 16:33:47,036 P4, SM, Highlight, Death, 0, False, (-500, -500)
2020-03-03 16:33:48,311 P4, SM, Highlight, Switch, 0, False, (-500, -500)
2020-03-03 16:33:48,312 P4, SM, Drag, Switch, 0, False, (-500, -500)
2020-03-03 16:33:48,812 P4, SM, Drag, Switch, 0, False, (-500, -500)
2020-03-03 16:33:48,812 P4, SM, Group, Switch, 0, False, (-500, -500)
2020-03-03 16:33:50,015 P4, SM, Group, Movement, 0, True, (-500, -500)
2020-03-03 16:33:50,048 P4, SM, Group, Movement, 0, True, (93, 365)
2020-03-03 16:33:50,081 P4, SM, Group, Movement, 0, True, (92, 356)
2020-03-03 16:33:50,115 P4, SM, Group, Movement, 0, True, (94, 354)
2020-03-03 16:33:50,181 P4, SM, Group, Movement, 0, True, (104, 350)
2020-03-03 16:33:50,181 P4, SM, Group, Movement, 0, True, (116, 347)
2020-03-03 16:33:50,214 P4, SM, Group, Death, 0, False, (-500, -500)
2020-03-03 16:33:50,786 P4, SM, Group, Movement, 0, True, (-500, -500)
2020-03-03 16:33:50,820 P4, SM, Group, Movement, 0, True, (924, 302)
2020-03-03 16:33:50,853 P4, SM, Group, Movement, 0, True, (944, 310)
2020-03-03 16:33:50,887 P4, SM, Group, Movement, 0, True, (960, 318)
2020-03-03 16:33:50,919 P4, SM, Group, Movement, 0, True, (970, 331)
2020-03-03 16:33:50,953 P4, SM, Group, Movement, 0, True, (982, 346)
2020-03-03 16:33:50,953 P4, SM, Group, Movement, 0, True, (992, 358)
2020-03-03 16:33:50,987 P4, SM, Group, Movement, 0, True, (1006, 368)
2020-03-03 16:33:51,053 P4, SM, Group, Movement, 0, True, (1019, 378)
2020-03-03 16:33:51,086 P4, SM, Group, Movement, 0, True, (1029, 385)
2020-03-03 16:33:51,119 P4, SM, Group, Movement, 0, True, (1039, 394)
2020-03-03 16:33:51,151 P4, SM, Group, Movement, 0, True, (1048, 397)
2020-03-03 16:33:51,185 P4, SM, Group, Movement, 0, True, (1053, 401)
2020-03-03 16:33:51,218 P4, SM, Group, Movement, 0, True, (1055, 402)
2020-03-03 16:33:51,250 P4, SM, Group, Movement, 0, True, (1057, 402)
2020-03-03 16:33:51,284 P4, SM, Group, Movement, 0, True, (1062, 402)
2020-03-03 16:33:51,317 P4, SM, Group, Movement, 0, True, (1068, 402)
2020-03-03 16:33:51,351 P4, SM, Group, Movement, 0, True, (1072, 408)
2020-03-03 16:33:51,384 P4, SM, Group, Movement, 0, True, (1070, 426)
2020-03-03 16:33:51,417 P4, SM, Group, Movement, 0, True, (1067, 433)
2020-03-03 16:33:51,450 P4, SM, Group, Movement, 0, True, (1060, 464)
2020-03-03 16:33:51,483 P4, SM, Group, Movement, 0, True, (1056, 474)
2020-03-03 16:33:51,519 P4, SM, Group, Movement, 0, True, (1050, 496)
2020-03-03 16:33:51,554 P4, SM, Group, Movement, 0, True, (1045, 520)
2020-03-03 16:33:51,590 P4, SM, Group, Movement, 0, True, (1041, 542)
2020-03-03 16:33:51,621 P4, SM, Group, Movement, 0, True, (1038, 563)
2020-03-03 16:33:51,654 P4, SM, Group, Movement, 0, True, (1038, 587)
2020-03-03 16:33:51,687 P4, SM, Group, Movement, 0, True, (1041, 614)
2020-03-03 16:33:51,719 P4, SM, Group, Movement, 0, True, (1043, 636)
2020-03-03 16:33:51,752 P4, SM, Group, Movement, 0, True, (1047, 673)
2020-03-03 16:33:51,819 P4, SM, Group, Movement, 0, True, (1050, 696)
2020-03-03 16:33:51,853 P4, SM, Group, Movement, 0, True, (1055, 716)
2020-03-03 16:33:51,886 P4, SM, Group, Movement, 0, True, (1058, 732)
2020-03-03 16:33:51,919 P4, SM, Group, Movement, 0, True, (1061, 747)
2020-03-03 16:33:51,952 P4, SM, Group, Movement, 0, True, (1063, 778)
2020-03-03 16:33:51,985 P4, SM, Group, Movement, 0, True, (1064, 799)
2020-03-03 16:33:52,017 P4, SM, Group, Movement, 0, True, (1069, 817)
2020-03-03 16:33:52,051 P4, SM, Group, Movement, 0, True, (1064, 840)
2020-03-03 16:33:52,084 P4, SM, Group, Movement, 0, True, (1069, 857)
2020-03-03 16:33:52,117 P4, SM, Group, Movement, 0, True, (1072, 871)
2020-03-03 16:33:52,150 P4, SM, Group, Movement, 0, True, (1071, 891)
2020-03-03 16:33:52,183 P4, SM, Group, Movement, 0, True, (1078, 904)
2020-03-03 16:33:52,216 P4, SM, Group, Death, 0, False, (-500, -500)
2020-03-03 16:33:54,380 P4, SM, Group, Movement, 0, True, (-500, -500)
2020-03-03 16:33:54,413 P4, SM, Group, Movement, 0, True, (840, 880)
2020-03-03 16:33:54,446 P4, SM, Group, Movement, 0, True, (840, 880)
2020-03-03 16:33:54,479 P4, SM, Group, Death, 0, False, (-500, -500)
2020-03-03 16:33:55,572 P4, SM, Group, Switch, 0, False, (-500, -500)
2020-03-03 16:33:55,572 P4, SM, Drag, Switch, 0, False, (-500, -500)
2020-03-03 16:33:56,997 P4, SM, Drag, Switch, 0, False, (-500, -500)
2020-03-03 16:33:56,997 P4, SM, Group, Switch, 0, False, (-500, -500)
2020-03-03 16:33:57,430 P4, SM, Group, Switch, 0, False, (-500, -500)
2020-03-03 16:33:57,430 P4, SM, Pan, Switch, 0, False, (-500, -500)
2020-03-03 16:33:58,031 P4, SM, Pan, Switch, 0, False, (-500, -500)
2020-03-03 16:33:58,031 P4, SM, Zoom, Switch, 0, False, (-500, -500)
2020-03-03 16:33:58,638 P4, SM, Zoom, Switch, 0, False, (-500, -500)
2020-03-03 16:33:58,638 P4, SM, Highlight, Switch, 0, False, (-500, -500)
2020-03-03 16:33:59,366 P4, SM, Highlight, Movement, 0, True, (-500, -500)
2020-03-03 16:33:59,399 P4, SM, Highlight, Movement, 0, True, (852, 884)
2020-03-03 16:33:59,433 P4, SM, Highlight, Movement, 0, True, (852, 882)
2020-03-03 16:33:59,433 P4, SM, Highlight, Movement, 0, True, (852, 882)
2020-03-03 16:33:59,499 P4, SM, Highlight, Movement, 0, True, (852, 884)
2020-03-03 16:33:59,532 P4, SM, Highlight, Death, 0, False, (-500, -500)
2020-03-03 16:34:00,442 P4, SM, Highlight, Movement, 0, True, (-500, -500)
2020-03-03 16:34:00,475 P4, SM, Highlight, Movement, 0, True, (1075, 882)
2020-03-03 16:34:00,508 P4, SM, Highlight, Movement, 0, True, (1075, 882)
2020-03-03 16:34:00,541 P4, SM, Highlight, Movement, 0, True, (1078, 883)
2020-03-03 16:34:00,574 P4, SM, Highlight, Death, 0, False, (-500, -500)
2020-03-03 16:34:02,977 P4, SM, Highlight, Movement, 0, True, (-500, -500)
2020-03-03 16:34:03,009 P4, SM, Highlight, Movement, 0, True, (1310, 856)
2020-03-03 16:34:03,042 P4, SM, Highlight, Movement, 0, True, (1310, 856)
2020-03-03 16:34:03,075 P4, SM, Highlight, Movement, 0, True, (1309, 858)
2020-03-03 16:34:03,111 P4, SM, Highlight, Death, 0, False, (-500, -500)
2020-03-03 16:34:05,457 P4, SM, Highlight, Movement, 0, True, (-500, -500)
2020-03-03 16:34:05,490 P4, SM, Highlight, Movement, 0, True, (1564, 868)
2020-03-03 16:34:05,523 P4, SM, Highlight, Movement, 0, True, (1564, 868)
2020-03-03 16:34:05,556 P4, SM, Highlight, Death, 0, False, (-500, -500)
2020-03-03 16:34:07,794 P4, SM, Highlight, Movement, 0, True, (-500, -500)
2020-03-03 16:34:07,827 P4, SM, Highlight, Movement, 0, True, (1762, 884)
2020-03-03 16:34:07,860 P4, SM, Highlight, Movement, 0, True, (1762, 883)
2020-03-03 16:34:07,893 P4, SM, Highlight, Movement, 0, True, (1761, 885)
2020-03-03 16:34:07,926 P4, SM, Highlight, Movement, 0, True, (1761, 885)
2020-03-03 16:34:07,958 P4, SM, Highlight, Death, 0, False, (-500, -500)
2020-03-03 16:34:10,261 P4, SM, Highlight, Movement, 0, True, (-500, -500)
2020-03-03 16:34:10,293 P4, SM, Highlight, Movement, 0, True, (85, 879)
2020-03-03 16:34:10,327 P4, SM, Highlight, Death, 0, False, (-500, -500)
2020-03-03 16:34:11,432 P4, SM, Highlight, Switch, 0, False, (-500, -500)
2020-03-03 16:34:11,432 P4, SM, Zoom, Switch, 0, False, (-500, -500)
2020-03-03 16:34:11,861 P4, SM, Zoom, Switch, 0, False, (-500, -500)
2020-03-03 16:34:11,861 P4, SM, Pan, Switch, 0, False, (-500, -500)
2020-03-03 16:34:12,527 P4, SM, Pan, Switch, 0, False, (-500, -500)
2020-03-03 16:34:12,527 P4, SM, Group, Switch, 0, False, (-500, -500)
2020-03-03 16:34:13,314 P4, SM, Group, Movement, 0, True, (-500, -500)
2020-03-03 16:34:13,347 P4, SM, Group, Movement, 0, True, (88, 850)
2020-03-03 16:34:13,380 P4, SM, Group, Movement, 0, True, (88, 838)
2020-03-03 16:34:13,446 P4, SM, Group, Death, 0, False, (-500, -500)
2020-03-03 16:34:14,044 P4, SM, Group, Movement, 0, True, (-500, -500)
2020-03-03 16:34:14,110 P4, SM, Group, Death, 0, False, (-500, -500)
2020-03-03 16:34:14,176 P4, SM, Group, Movement, 0, True, (-500, -500)
2020-03-03 16:34:14,209 P4, SM, Group, Death, 0, False, (-500, -500)
2020-03-03 16:34:14,308 P4, SM, Group, Movement, 0, True, (-500, -500)
2020-03-03 16:34:14,341 P4, SM, Group, Movement, 0, True, (968, 446)
2020-03-03 16:34:14,374 P4, SM, Group, Movement, 0, True, (998, 446)
2020-03-03 16:34:14,407 P4, SM, Group, Death, 0, False, (-500, -500)
2020-03-03 16:34:14,473 P4, SM, Group, Movement, 0, True, (-500, -500)
2020-03-03 16:34:14,506 P4, SM, Group, Movement, 0, True, (1092, 467)
2020-03-03 16:34:14,539 P4, SM, Group, Movement, 0, True, (1112, 469)
2020-03-03 16:34:14,572 P4, SM, Group, Movement, 0, True, (1134, 478)
2020-03-03 16:34:14,604 P4, SM, Group, Death, 0, False, (-500, -500)
2020-03-03 16:34:14,871 P4, SM, Group, Movement, 0, True, (-500, -500)
2020-03-03 16:34:14,905 P4, SM, Group, Death, 0, False, (-500, -500)
2020-03-03 16:34:14,971 P4, SM, Group, Movement, 0, True, (-500, -500)
2020-03-03 16:34:15,007 P4, SM, Group, Death, 0, False, (-500, -500)
2020-03-03 16:34:15,107 P4, SM, Group, Movement, 0, True, (-500, -500)
2020-03-03 16:34:15,140 P4, SM, Group, Movement, 0, True, (1458, 601)
2020-03-03 16:34:15,173 P4, SM, Group, Movement, 0, True, (1478, 626)
2020-03-03 16:34:15,206 P4, SM, Group, Movement, 0, True, (1495, 643)
2020-03-03 16:34:15,238 P4, SM, Group, Movement, 0, True, (1503, 658)
2020-03-03 16:34:15,271 P4, SM, Group, Movement, 0, True, (1508, 668)
2020-03-03 16:34:15,305 P4, SM, Group, Movement, 0, True, (1519, 687)
2020-03-03 16:34:15,372 P4, SM, Group, Movement, 0, True, (1525, 700)
2020-03-03 16:34:15,405 P4, SM, Group, Movement, 0, True, (1534, 713)
2020-03-03 16:34:15,440 P4, SM, Group, Movement, 0, True, (1539, 722)
2020-03-03 16:34:15,473 P4, SM, Group, Movement, 0, True, (1546, 732)
2020-03-03 16:34:15,506 P4, SM, Group, Movement, 0, True, (1556, 743)
2020-03-03 16:34:15,539 P4, SM, Group, Movement, 0, True, (1558, 753)
2020-03-03 16:34:15,574 P4, SM, Group, Movement, 0, True, (1562, 763)
2020-03-03 16:34:15,574 P4, SM, Group, Finish, 0, True, (1564, 777)
